taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
England/NORW-2272B0/2021,B.1.1.7,0.0,0.82,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.16,
England/NORW-228CFD/2021,B.1.1.7,0.58,0.15,Alpha (B.1.1.7-like),0.7,0.04,scorpio call: Alt alleles 16; Ref alleles 1; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.45,Alt assignments: AY.100;B.1;B.1.1.7
England/NORW-22945E/2021,B.1.1.7,0.0,0.73,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,
England/NORW-227FC8/2020,B.1.177,0.14,0.39,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.37,Alt assignments: B.1;B.1.177
England/NORW-22AB49/2021,B.1.1.7,0.29,0.15,Alpha (B.1.1.7-like),0.78,0.04,scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.45,Alt assignments: AY.122;B.1;B.1.1.7
England/NORW-22A693/2021,B.1.1.7,0.2,0.71,Alpha (B.1.1.7-like),0.83,0.04,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.25,Alt assignments: AZ.3;B.1.1.525;B.1.1.7
England/NORW-22962B/2021,B.1.1.7,0.46,0.67,Alpha (B.1.1.7-like),0.65,0.04,scorpio call: Alt alleles 15; Ref alleles 1; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.3,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-228A99/2021,B.1.1,0.45,0.32,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.43,Alt assignments: B.1;B.1.1
England/NORW-22ABC1/2021,B.1.1.7,0.0,0.94,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,
England/NORW-228CB1/2021,B.1.1,0.51,0.33,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.43,
England/NORW-229AD4/2021,B.1.1.7,0.33,0.65,Alpha (B.1.1.7-like),0.7,0.04,scorpio call: Alt alleles 16; Ref alleles 1; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.31,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-22947C/2021,B.1.1,0.53,0.45,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.39,Alt assignments: B.1;B.1.1
England/NORW-22A5F0/2021,B.1.1.7,0.51,0.51,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.35,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-228E33/2021,B.1.177,0.54,0.35,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.43,Alt assignments: B;B.1;B.1.177
England/NORW-229CA1/2021,B.1.1.7,0.51,0.61,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.31,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-227C94/2021,B.1.177,0.0,1.0,,,,,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-227A6D/2021,B.1.1,0.45,0.23,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.48,Alt assignments: B.1;B.1.1
England/NORW-22997D/2021,B.1.1,0.45,0.43,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.39,Alt assignments: B.1;B.1.1
England/NORW-228A5D/2021,B.1.1.7,0.25,0.77,Alpha (B.1.1.7-like),0.74,0.04,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-22753F/2021,B.1.1,0.66,0.34,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.4,Alt assignments: B.1;B.1.1
England/NORW-2264D9/2021,B.1.1.7,0.51,0.63,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.31,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-22849B/2021,B.1.177,0.62,0.23,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.47,Alt assignments: A;B.1;B.1.177
England/NORW-22707A/2021,B.1.1.7,0.0,0.91,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.1,
England/NORW-2286E0/2021,B.1,0.48,0.55,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.34,
England/NORW-22AA4C/2021,B.1.1,0.45,0.39,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.41,Alt assignments: B.1;B.1.1
England/NORW-229B2C/2021,B.1.1.7,0.56,0.47,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.39,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-22A1B0/2021,B.1.1,0.45,0.34,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.43,Alt assignments: B.1;B.1.1
England/NORW-22A7EB/2021,B.1.177,0.34,0.33,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.39,Alt assignments: B.1;B.1.177
England/NORW-228E7F/2021,B.1.1,0.45,0.52,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,Alt assignments: B.1;B.1.1
England/NORW-229BA4/2021,B.1.1,0.45,0.2,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.47,Alt assignments: B.1;B.1.1
England/NORW-2287B0/2021,B.1.1.7,0.51,0.71,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.25,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-22770C/2021,B.1.1.7,0.61,0.26,Alpha (B.1.1.7-like),0.65,0.04,scorpio call: Alt alleles 15; Ref alleles 1; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.43,Alt assignments: AY.122;B;B.1;B.1.1.7
England/NORW-228B69/2021,B.1.1.7,0.43,0.61,Alpha (B.1.1.7-like),0.65,0.04,scorpio call: Alt alleles 15; Ref alleles 1; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.32,Alt assignments: B.1.1;B.1.1.7
England/NORW-229CFC/2021,B.1.1,0.45,0.37,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.42,Alt assignments: B.1;B.1.1
England/NORW-229CDE/2021,B.1.1,0.45,0.37,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.42,Alt assignments: B.1;B.1.1
England/NORW-22A5E1/2021,B.1.1.7,0.51,0.6,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.32,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-228E06/2021,B.1.1.170,0.42,0.21,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.46,Alt assignments: B.1.1;B.1.1.170
England/NORW-22A129/2021,B.1.1,0.45,0.34,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.43,Alt assignments: B.1;B.1.1
England/NORW-2294F4/2021,B.1.1.7,0.31,0.75,Alpha (B.1.1.7-like),0.74,0.04,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.25,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-2293AC/2021,B.1.1,0.45,0.4,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.41,Alt assignments: B.1;B.1.1
England/NORW-227BB5/2021,B.1.1.7,0.29,0.44,Alpha (B.1.1.7-like),0.74,0.04,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.34,Alt assignments: AY.122;B.1;B.1.1.7
England/NORW-228E51/2021,B.1.177,0.54,0.25,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.44,Alt assignments: B;B.1;B.1.177
England/NORW-226DED/2021,B.1.1,0.31,0.24,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.47,
England/NORW-22A068/2021,B.1.1.7,0.26,0.75,Alpha (B.1.1.7-like),0.65,0.0,scorpio call: Alt alleles 15; Ref alleles 0; Amb alleles 8; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.22,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-22856B/2021,B.1.177,0.34,0.7,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.26,Alt assignments: B;B.1.177
England/NORW-22A824/2021,B.1.177,0.0,1.0,,,,,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-229825/2021,B.1.1.7,0.46,0.67,Alpha (B.1.1.7-like),0.65,0.04,scorpio call: Alt alleles 15; Ref alleles 1; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.3,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-22805B/2021,B.1.1.170,0.42,0.37,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.41,Alt assignments: B.1.1;B.1.1.170
England/NORW-227FF5/2021,B.1.1,0.45,0.11,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.5,Alt assignments: B.1;B.1.1
England/NORW-22903C/2021,B.1.1.7,0.46,0.74,Alpha (B.1.1.7-like),0.65,0.04,scorpio call: Alt alleles 15; Ref alleles 1; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.25,Alt assignments: B.1.1;B.1.1.7
England/NORW-22A7BE/2021,B.1.1.7,0.0,0.84,Alpha (B.1.1.7-like),0.87,0.04,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.15,
England/NORW-227B2E/2021,B.1.1,0.61,0.53,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.34,Alt assignments: B.1;B.1.1
England/NORW-229CB0/2021,B.1.1.7,0.12,0.63,Alpha (B.1.1.7-like),0.78,0.04,scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.27,Alt assignments: AZ.3;B.1.1.7
England/NORW-227CA3/2021,B.1.1,0.45,0.31,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.44,Alt assignments: B.1;B.1.1
England/NORW-229843/2021,B.1.1.170,0.33,0.37,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.42,Alt assignments: B.1.1;B.1.1.170
England/NORW-229A6B/2021,B.1.1,0.45,0.32,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.43,Alt assignments: B.1;B.1.1
England/NORW-228185/2021,B.1.1.7,0.39,0.68,Alpha (B.1.1.7-like),0.65,0.04,scorpio call: Alt alleles 15; Ref alleles 1; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.27,Alt assignments: B.1;B.1.1;B.1.1.7
England/NORW-227BD3/2021,B.1.1.7,0.04,0.68,Alpha (B.1.1.7-like),0.87,0.04,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,Alt assignments: B.1;B.1.1.7
England/NORW-22AE8C/2021,B.1.1,0.54,0.44,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.38,Alt assignments: B.1;B.1.1
England/NORW-2286B3/2021,B.1.1,0.45,0.51,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,Alt assignments: B.1;B.1.1
England/NORW-22A9B8/2021,B.1.1.7,0.0,0.91,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.11,
England/NORW-22A7DC/2021,B.1.1.7,0.35,0.25,Alpha (B.1.1.7-like),0.74,0.04,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.44,Alt assignments: AY.68;B.1;B.1.1.7
England/NORW-22A639/2021,B.1.1.7,0.0,0.89,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.11,
England/NORW-22A39C/2021,B.1.1.7,0.12,0.04,Alpha (B.1.1.7-like),0.74,0.04,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.5,Alt assignments: B.1;B.1.1.7
England/NORW-226FE7/2021,B.1.1.7,0.16,0.55,Alpha (B.1.1.7-like),0.87,0.04,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.31,
England/NORW-2299C8/2020,B.1.1.7,0.0,0.76,Alpha (B.1.1.7-like),0.87,0.04,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,
England/NORW-221641/2020,B.1,0.27,0.64,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.25,
England/NORW-F4A7A/2020,B.1.177,0.0,0.7,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.23,
England/NORW-F48E9/2021,B.1.1.7,0.29,0.06,Alpha (B.1.1.7-like),0.7,0.04,scorpio call: Alt alleles 16; Ref alleles 1; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.5,Alt assignments: AY.122;B.1;B.1.1.7
England/NORW-221E58/2020,B.1.1.7,0.04,0.84,Alpha (B.1.1.7-like),0.83,0.04,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.14,Alt assignments: B.1;B.1.1.7
England/NORW-F48F8/2020,B.1.177,0.03,0.71,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.21,
England/NORW-221878/2020,B.1.177,0.14,0.46,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,Alt assignments: B.1;B.1.177
England/NORW-225E18/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-22671C/2021,B.1.1.7,0.05,0.47,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.4,Alt assignments: B.1.1;B.1.1.7
England/NORW-225DEE/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-225F06/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-2279BB/2021,B.1.177,0.0,1.0,,,,,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-2268A0/2021,B.1.1.7,0.43,0.43,Alpha (B.1.1.7-like),0.74,0.04,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.4,Alt assignments: AZ.2;AZ.3;B.1.1;B.1.1.7
England/NORW-22754E/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-226002/2021,B.1.1.7,0.42,0.03,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.47,Alt assignments: AY.122;B.1;B.1.1.7
England/NORW-2272ED/2021,B.1.177,0.25,0.37,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.39,Alt assignments: B.1;B.1.177
England/NORW-226776/2021,B.1.177.4,0.0,1.0,,,,,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-227AF4/2021,B.1.1.7,0.43,0.28,Alpha (B.1.1.7-like),0.65,0.04,scorpio call: Alt alleles 15; Ref alleles 1; Amb alleles 7; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.44,Alt assignments: B.1.1;B.1.1.7
England/NORW-227AA9/2021,B.1.177,0.0,1.0,,,,,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-221368/2020,B.1.1.7,0.44,0.5,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.37,Alt assignments: AY.30;B.1;B.1.1;B.1.1.7
England/NORW-220800/2021,B.1.1.7,0.0,0.45,Alpha (B.1.1.7-like),0.78,0.04,scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,
England/NORW-22654F/2020,B.1.177.58,0.38,0.57,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.3,Alt assignments: B.1;B.1.177;B.1.177.58
England/NORW-225BE4/2021,B.1.1.7,0.0,0.8,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.17,
England/NORW-22680A/2021,B.1.1.7,0.12,0.67,Alpha (B.1.1.7-like),0.83,0.04,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,Alt assignments: AZ.3;B.1.1.7
England/NORW-22549E/2021,B.1.1.7,0.0,0.73,Alpha (B.1.1.7-like),0.83,0.04,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.22,
England/NORW-220703/2021,B.1.177.4,0.56,0.29,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.42,Alt assignments: B.1.177;B.1.177.4
England/NORW-2208E2/2021,B.1.177.57,0.0,0.87,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,
England/NORW-22548F/2021,B.1.1.7,0.2,0.75,Alpha (B.1.1.7-like),0.74,0.04,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.22,Alt assignments: AY.122;AZ.3;B.1.1.7
England/NORW-2206BB/2021,B.1.177,0.0,0.52,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.34,
England/NORW-221F37/2020,B.1.177,0.56,0.44,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.35,
England/NORW-220CD7/2020,B.1.1.7,0.19,0.72,Alpha (B.1.1.7-like),0.78,0.04,scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,Alt assignments: AY.68;B.1;B.1.1.318;B.1.1.7
England/NORW-22647F/2020,B.1.1.7,0.0,0.83,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.16,
England/NORW-2264BB/2020,B.1.177,0.56,0.45,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,
England/NORW-227C58/2021,B.1.1.7,0.0,0.89,Alpha (B.1.1.7-like),0.91,0.04,scorpio call: Alt alleles 21; Ref alleles 1; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.11,
England/NORW-225382/2021,B.1.1.7,0.29,0.4,Alpha (B.1.1.7-like),0.78,0.04,scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 4; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.37,Alt assignments: AY.122;B.1;B.1.1.7
England/NORW-225355/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-223515/2021,B.1.1.7,0.24,0.67,Alpha (B.1.1.7-like),0.74,0.04,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.27,Alt assignments: AY.68;B.1.1;B.1.1.7
England/NORW-223524/2021,B.1.36.2,0.0,1.0,,,,,PANGO-v1.6,4.0.6,0.3.17,v0.1.8,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
England/NORW-223409/2021,B.1.1.7,0.0,0.81,Alpha (B.1.1.7-like),0.87,0.04,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.15,
England/NORW-223490/2021,B.1.1.7,0.0,0.71,Alpha (B.1.1.7-like),0.87,0.04,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.25,
England/NORW-22508B/2021,B.1.177,0.03,0.75,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.23,Alt assignments: B.1;B.1.177
England/NORW-224408/2021,B.1.1.7,0.0,0.71,Alpha (B.1.1.7-like),0.87,0.04,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,
England/NORW-225829/2021,B.1.36.2,0.42,0.69,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,Alt assignments: B.1.36;B.1.36.2
England/NORW-223348/2021,B.1.1.7,0.29,0.3,Alpha (B.1.1.7-like),0.74,0.04,scorpio call: Alt alleles 17; Ref alleles 1; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.41,Alt assignments: AY.122;B.1;B.1.1.7
England/NORW-225838/2021,B.1.1.7,0.04,0.74,Alpha (B.1.1.7-like),0.83,0.04,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.21,Alt assignments: B.1;B.1.1.7
England/NORW-22416B/2021,B.1.36.2,0.49,0.8,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.17,Alt assignments: B.1;B.1.36.2
England/NORW-225795/2021,B.1,0.34,0.44,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,
